400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800
0.01274,0.013464,0.013283,0.012755,0.011821,0.010506,0.010209,0.0098441,0.0089732,0.0080572,0.0065453,0.0043606,0.0034495,0.0031437,0.0028195,0.0022695,0.0020127,0.0017356,0.0013014,0.0008324,0.00048643,0.00039201,0.00035962,0.00032436,0.00029016,0.00026071,0.00019855,0.00018162,0.00016272,0.00014456,0.00011761,0.000087243,0.000055325,0.000037213,0.000027659,0.000025063,0.000023868,0.000023849,0.000023748,0.000025514,0.000026058
0.0090921,0.0094219,0.0091426,0.0086412,0.0078472,0.0068736,0.0066156,0.0063292,0.0057245,0.0050681,0.0041805,0.0028241,0.0022403,0.0020256,0.0018183,0.0014475,0.0012779,0.0010977,0.00081992,0.00052249,0.00030341,0.00024203,0.00021938,0.00019516,0.00017184,0.00015522,0.00011306,0.00010366,0.000090825,0.000081304,0.000066586,0.000049615,0.000030623,0.000020688,0.000015442,0.000013543,0.000012948,0.000012987,0.000012434,0.000013405,0.000013725
0.013079,0.013443,0.012858,0.011984,0.010743,0.0093059,0.0088998,0.0084625,0.0076469,0.0067375,0.0054368,0.0036611,0.0029104,0.0026395,0.0023622,0.0018914,0.001668,0.0014314,0.0010698,0.00068251,0.00039715,0.00031778,0.000289,0.0002582,0.00022859,0.00020502,0.00015282,0.00013915,0.00012273,0.00010913,0.000088778,0.000065758,0.00004106,0.000027559,0.000020441,0.00001818,0.000017274,0.000017221,0.000016773,0.000017974,0.000018303
0.012414,0.013257,0.013313,0.012812,0.011853,0.010379,0.010209,0.0098875,0.0089204,0.0079128,0.0063555,0.0041788,0.0032924,0.0029954,0.0026807,0.0021469,0.0018983,0.0016342,0.0012225,0.00078065,0.00045576,0.00036719,0.0003372,0.00030438,0.00027223,0.00024523,0.0001864,0.00017103,0.00015316,0.00013634,0.00011118,0.000082684,0.000052443,0.000035358,0.000026342,0.000023872,0.000022789,0.000022823,0.000022728,0.000024475,0.000025052
0.011103,0.011827,0.011628,0.01111,0.010038,0.0086761,0.0083997,0.0080215,0.0071477,0.0062512,0.0049606,0.0032207,0.0025187,0.0022704,0.0020272,0.0016086,0.0014173,0.0012152,0.00090612,0.00057655,0.00033496,0.00026816,0.0002442,0.00021838,0.00019349,0.00017482,0.00012928,0.00011881,0.00010486,0.000093748,0.0000767,0.000057195,0.000035665,0.000024106,0.000018002,0.000015988,0.000015294,0.000015349,0.000014923,0.0000161,0.000016498
0.012724,0.013195,0.01275,0.012011,0.010944,0.0096064,0.0092258,0.0088,0.0079676,0.0071161,0.0057854,0.0038716,0.0030646,0.002784,0.0024956,0.0020057,0.0017769,0.0015307,0.0011478,0.00073412,0.00042845,0.00034413,0.00031441,0.00028232,0.00025133,0.00022578,0.00017007,0.00015543,0.00013835,0.00012291,0.000099966,0.000074131,0.000046647,0.000031359,0.000023296,0.000020916,0.000019907,0.000019879,0.000019581,0.000021021,0.000021448
0.012914,0.013311,0.012611,0.011604,0.010226,0.0086392,0.0082317,0.0077244,0.0067674,0.0058592,0.0046375,0.0029962,0.0023298,0.0020949,0.0018699,0.0014786,0.0013036,0.0011177,0.00083277,0.00052904,0.00030706,0.00024533,0.00022319,0.00019909,0.00017608,0.0001594,0.0001169,0.00010764,0.00009469,0.000084899,0.000069774,0.000051944,0.000032251,0.000021844,0.000016347,0.000014443,0.000013844,0.000013921,0.000013451,0.000014538,0.000014926
0.0096832,0.010185,0.010035,0.0096436,0.0088501,0.0078266,0.0076456,0.0073787,0.0066718,0.0059201,0.0047955,0.0031902,0.0025204,0.0022801,0.0020411,0.0016268,0.0014368,0.0012343,0.00092257,0.00058804,0.00034192,0.0002737,0.00024907,0.00022264,0.00019716,0.00017788,0.00013157,0.00012067,0.00010649,0.000095103,0.000077713,0.000057865,0.00003606,0.000024338,0.00001815,0.000016106,0.000015386,0.00001542,0.000014975,0.000016133,0.000016511
0.0087413,0.0088371,0.0083655,0.0077073,0.0068812,0.006002,0.0056781,0.0054034,0.0048985,0.0043123,0.003561,0.0024276,0.0019344,0.0017418,0.0015642,0.001242,0.0010958,0.00094015,0.00070242,0.00044744,0.00025935,0.00020605,0.00018578,0.00016435,0.00014379,0.00013023,0.000092942,0.000085367,0.000073928,0.000066482,0.000054594,0.000040813,0.000024855,0.000016836,0.000012599,0.000010867,0.000010414,0.000010471,0.000009816,0.000010606,0.000010876
0.013349,0.013753,0.012751,0.011472,0.0099338,0.0082836,0.0078637,0.0074835,0.0066557,0.0057394,0.0045284,0.0029749,0.0023358,0.0021018,0.001874,0.0014826,0.0013024,0.0011133,0.00082795,0.00052533,0.00030409,0.00024231,0.00021952,0.00019523,0.00017185,0.00015514,0.00011308,0.00010357,0.000090431,0.000081008,0.000066427,0.000049501,0.000030552,0.000020642,0.00001541,0.000013514,0.000012922,0.000012964,0.000012411,0.000013382,0.000013703
0.011881,0.012688,0.012533,0.01201,0.010934,0.0095267,0.0093521,0.0090691,0.0081574,0.0072107,0.0057644,0.003784,0.0029791,0.0027049,0.0024222,0.0019358,0.0017109,0.0014714,0.0011004,0.00070229,0.00040961,0.00032957,0.0003019,0.00027179,0.00024257,0.00021872,0.00016493,0.00015145,0.00013518,0.00012052,0.000098397,0.00007325,0.000046249,0.000031214,0.000023279,0.000020984,0.00002005,0.000020099,0.000019891,0.000021437,0.000021958
0.014299,0.014715,0.013865,0.012687,0.010989,0.009348,0.0087817,0.0082416,0.0073995,0.0065282,0.0051977,0.0034275,0.0026996,0.0024458,0.0021912,0.0017511,0.0015463,0.0013279,0.00099203,0.00063257,0.00036835,0.00029504,0.00026888,0.00024055,0.00021322,0.00019203,0.00014286,0.0001305,0.00011504,0.00010293,0.000084166,0.000062571,0.000039118,0.000026359,0.000019624,0.000017477,0.000016668,0.000016678,0.000016269,0.000017499,0.000017882
0.0092459,0.0095201,0.0091009,0.0085439,0.0076693,0.0067083,0.0064793,0.0061776,0.0055528,0.0048988,0.0039828,0.0026604,0.002101,0.001891,0.0016941,0.0013441,0.0011852,0.0010163,0.00075871,0.00048277,0.00027976,0.00022271,0.00020138,0.0001786,0.00015681,0.00014185,0.00010234,0.000094065,0.000081909,0.000073364,0.000060122,0.000044862,0.000027505,0.000018604,0.000013903,0.000012094,0.000011575,0.000011623,0.000011013,0.000011885,0.000012176
0.019195,0.019882,0.018501,0.016638,0.014236,0.011791,0.01108,0.010289,0.009159,0.0080375,0.0063274,0.0041041,0.0032119,0.0029049,0.002592,0.0020658,0.001816,0.0015525,0.0011541,0.00073177,0.00042554,0.00034121,0.00031136,0.00027916,0.00024824,0.00022297,0.0001676,0.00015266,0.00013518,0.0001209,0.000098599,0.000073265,0.000046125,0.000031031,0.000023066,0.00002071,0.000019721,0.000019705,0.00001941,0.00002085,0.000021286
0.012244,0.012718,0.012167,0.01135,0.010235,0.0088893,0.0086252,0.0083906,0.0076602,0.0067866,0.0054919,0.0037217,0.0029713,0.0027114,0.0024359,0.0019587,0.001734,0.001494,0.0011207,0.00071756,0.00041929,0.00033734,0.00030885,0.00027792,0.00024785,0.00022319,0.00016838,0.00015411,0.00013719,0.00012235,0.00009996,0.000074305,0.000046892,0.000031606,0.000023539,0.0000212,0.000020226,0.000020246,0.000020015,0.00002154,0.000022031
0.01058,0.011151,0.010984,0.010546,0.0096717,0.0085404,0.0083876,0.0081432,0.007386,0.0065811,0.0053332,0.0035594,0.0028181,0.0025585,0.0022932,0.0018343,0.0016204,0.0013928,0.0010416,0.00066466,0.00038713,0.00031053,0.00028341,0.00025414,0.00022585,0.00020331,0.00015208,0.00013936,0.00012369,0.0001101,0.00008975,0.000066706,0.00004184,0.000028191,0.000020989,0.000018774,0.000017907,0.00001792,0.000017572,0.000018904,0.000019325
0.010909,0.010997,0.010234,0.0093352,0.0083273,0.0072586,0.0070126,0.0068355,0.0062911,0.0055956,0.0046128,0.0032043,0.0025813,0.002354,0.002116,0.001698,0.0015002,0.0012894,0.00096547,0.00061696,0.00035935,0.00028753,0.00026154,0.00023371,0.00020684,0.00018613,0.00013794,0.00012579,0.00011076,0.000099019,0.000080998,0.000060171,0.000037515,0.000025268,0.000018803,0.000016689,0.000015908,0.00001591,0.000015456,0.000016616,0.00001697
0.010763,0.011236,0.011092,0.010744,0.010152,0.0093234,0.009354,0.0093389,0.008785,0.0081061,0.0068855,0.0048421,0.0039367,0.0036419,0.0032998,0.0026892,0.0024008,0.0020839,0.0015716,0.0010109,0.00059413,0.00048178,0.00044515,0.0004043,0.00036451,0.000328,0.00025355,0.00023219,0.00021004,0.00018705,0.00015239,0.00011321,0.000072581,0.000048891,0.000036392,0.000033392,0.000031854,0.00003188,0.000032203,0.000034659,0.00003547
0.0063396,0.0066837,0.006718,0.0066375,0.0063281,0.0059109,0.0059711,0.0059648,0.0056108,0.0051673,0.0044032,0.0030803,0.0024968,0.0022892,0.0020732,0.0016713,0.0014867,0.0012855,0.00096721,0.00062074,0.00036317,0.00029217,0.00026732,0.00024032,0.00021411,0.00019366,0.0001448,0.00013314,0.00011854,0.00010615,0.000086953,0.000064901,0.000040826,0.000027623,0.00002065,0.000018529,0.000017745,0.000017828,0.000017547,0.000018953,0.000019453
0.0077354,0.0080447,0.0079742,0.007753,0.007245,0.0067308,0.0065756,0.0063667,0.0060043,0.005544,0.0046921,0.003253,0.0026275,0.0024039,0.0021754,0.0017527,0.0015542,0.001338,0.0010019,0.00063935,0.00037249,0.00029843,0.00027162,0.00024276,0.00021511,0.00019344,0.00014373,0.0001307,0.00011502,0.00010346,0.000084614,0.000062864,0.000039274,0.000026438,0.000019666,0.0000175,0.000016675,0.00001667,0.000016246,0.000017458,0.000017826
0.018047,0.018732,0.018082,0.016955,0.015235,0.013415,0.012934,0.012482,0.011444,0.010221,0.0082623,0.0055147,0.0043699,0.003989,0.003568,0.0028633,0.0025255,0.0021652,0.0016128,0.0010254,0.0005973,0.00048123,0.00044185,0.00039889,0.00035719,0.00031963,0.00024541,0.00022308,0.00019978,0.00017795,0.00014464,0.00010703,0.000068196,0.000045736,0.000033897,0.000030887,0.000029338,0.000029238,0.000029309,0.000031412,0.000032012
0.01466,0.015121,0.014778,0.014016,0.012884,0.011491,0.011397,0.011209,0.010383,0.0094795,0.0079355,0.0054364,0.0043465,0.0039994,0.0035957,0.0029077,0.002581,0.002228,0.0016707,0.0010691,0.00062579,0.00050706,0.0004678,0.00042434,0.00038216,0.00034328,0.00026564,0.00024296,0.00021964,0.00019496,0.00015853,0.00011754,0.000075318,0.000050656,0.00003765,0.000034533,0.000032894,0.000032874,0.000033197,0.00003568,0.000036467
0.0071102,0.007429,0.0073295,0.0070923,0.0065957,0.0060021,0.0059524,0.0058467,0.0053957,0.0048652,0.0040499,0.0027566,0.0021981,0.001992,0.0017892,0.0014234,0.001257,0.0010788,0.00080546,0.00051279,0.00029757,0.00023751,0.00021542,0.00019179,0.00016904,0.00015291,0.00011137,0.00010227,0.000089698,0.000080454,0.000065951,0.000049235,0.000030417,0.000020579,0.000015384,0.000013509,0.000012935,0.000012993,0.000012459,0.000013451,0.000013791
0.011064,0.011762,0.011667,0.011298,0.010496,0.0094537,0.0094451,0.0093299,0.0085407,0.0076698,0.0062792,0.0042088,0.0033307,0.0030293,0.0027062,0.0021627,0.0019065,0.0016347,0.0012179,0.00077427,0.00045012,0.00036109,0.00032985,0.00029622,0.00026376,0.00023659,0.00017842,0.00016275,0.000145,0.00012886,0.00010474,0.000077598,0.000048887,0.000032836,0.000024374,0.00002192,0.000020848,0.000020804,0.000020534,0.00002203,0.000022465
0.010156,0.010891,0.010954,0.010761,0.01005,0.0092725,0.0092034,0.0090284,0.0085193,0.0078782,0.0065731,0.0045535,0.0036609,0.0033809,0.0030625,0.0024845,0.0022125,0.0019169,0.0014426,0.0009263,0.00054377,0.00044081,0.00040701,0.00036945,0.0003329,0.00030021,0.00023139,0.00021178,0.00019071,0.00017093,0.00014006,0.00010434,0.000066877,0.00004515,0.000033681,0.000030884,0.000029523,0.000029607,0.000029884,0.000032228,0.000033046
0.0058521,0.0061334,0.0061319,0.0059859,0.0055818,0.0051619,0.0050433,0.0048845,0.0045613,0.0041253,0.0034546,0.0023772,0.0019104,0.0017321,0.001566,0.001248,0.0011051,0.00094947,0.00071037,0.00045288,0.00026305,0.00020955,0.00018951,0.00016807,0.00014741,0.0001338,0.000096086,0.000088025,0.000076052,0.000069355,0.000057342,0.00004303,0.000026403,0.000017925,0.000013441,0.000011696,0.000011232,0.000011316,0.000010729,0.000011618,0.000011942
0.0082207,0.008667,0.008696,0.0085647,0.0081583,0.0075781,0.0076605,0.0076884,0.0072589,0.0067199,0.0057109,0.0040123,0.0032599,0.0030101,0.0027286,0.0022156,0.001974,0.0017098,0.0012879,0.00082749,0.00048535,0.00039221,0.00036083,0.00032636,0.00029279,0.00026369,0.00020139,0.00018461,0.00016599,0.00014792,0.00012065,0.000089715,0.000057095,0.000038492,0.000028676,0.000026088,0.000024903,0.00002494,0.000024949,0.000026866,0.000027504
0.010024,0.010503,0.010334,0.0099101,0.0091378,0.0082568,0.0080695,0.0077885,0.0072959,0.0066974,0.0055782,0.0038248,0.003068,0.0028049,0.0025259,0.0020288,0.0017896,0.0015328,0.001141,0.00072356,0.00042098,0.00033729,0.00030741,0.00027524,0.00024446,0.00021945,0.00016449,0.0001493,0.00013185,0.00011833,0.000096577,0.000071764,0.000045112,0.00003033,0.000022529,0.000020186,0.000019208,0.000019177,0.000018843,0.000020225,0.00002063
0.0088095,0.0089784,0.008615,0.0080964,0.0072551,0.0064448,0.006157,0.0058442,0.0053473,0.0048052,0.0040293,0.0027455,0.0022006,0.0019997,0.001808,0.0014502,0.0012875,0.0011095,0.00083228,0.0005324,0.0003104,0.00024864,0.00022611,0.000202,0.00017861,0.00016172,0.00011873,0.00010874,0.000095299,0.000086381,0.000071207,0.000053304,0.000033177,0.000022475,0.000016818,0.00001489,0.000014272,0.000014349,0.000013899,0.000015022,0.00001542
0.011104,0.011368,0.010959,0.010343,0.009495,0.0084483,0.0082588,0.0079854,0.0072394,0.0064719,0.0053257,0.0035854,0.0028346,0.0025777,0.0023097,0.0018444,0.0016304,0.0014011,0.0010458,0.00066553,0.00038721,0.00031022,0.00028324,0.00025368,0.00022552,0.00020294,0.00015162,0.00013873,0.0001231,0.00010981,0.000089777,0.00006644,0.000041659,0.000028065,0.000020892,0.000018679,0.000017813,0.000017823,0.000017467,0.000018787,0.000019202
0.0071053,0.0074558,0.007411,0.0072864,0.0068514,0.0063063,0.0062929,0.0062194,0.005856,0.0053059,0.0044191,0.0030371,0.0024409,0.0022286,0.0020103,0.0016095,0.0014257,0.0012271,0.0009177,0.00058518,0.00034062,0.00027302,0.00024881,0.0002227,0.00019749,0.00017835,0.00013207,0.0001208,0.00010653,0.000095861,0.000078572,0.000058631,0.000036624,0.000024754,0.000018486,0.000016449,0.000015736,0.000015794,0.00001539,0.000016605,0.000017017
0.014652,0.014949,0.014227,0.013229,0.011794,0.010397,0.0099156,0.0094502,0.0087079,0.0078321,0.0064696,0.0044075,0.0035215,0.0032223,0.0028962,0.0023375,0.0020703,0.0017836,0.0013364,0.00085343,0.00049864,0.00040145,0.0003676,0.00033097,0.00029545,0.00026499,0.00020163,0.00018327,0.00016343,0.00014601,0.00011889,0.00008814,0.000055846,0.000037507,0.000027837,0.000025194,0.000023959,0.000023907,0.000023774,0.000025508,0.000026018
0.01838,0.019272,0.018573,0.017477,0.015832,0.013818,0.013625,0.013383,0.012126,0.010794,0.0086904,0.0057251,0.004497,0.0040941,0.0036418,0.0029089,0.0025599,0.0021924,0.0016298,0.0010346,0.00060184,0.00048513,0.00044581,0.00040292,0.00036131,0.00032352,0.00024868,0.0002268,0.00020413,0.00018089,0.00014679,0.0001086,0.000069259,0.000046478,0.000034472,0.000031454,0.0000299,0.000029821,0.000029941,0.000032114,0.000032754
0.0089619,0.0096443,0.0099118,0.0099913,0.0097474,0.009214,0.0094071,0.0095342,0.0090656,0.008434,0.0071597,0.0049959,0.0040387,0.0037284,0.0033621,0.0027232,0.0024204,0.002091,0.0015679,0.0010023,0.000586,0.00047381,0.00043639,0.00039533,0.00035538,0.00031907,0.00024573,0.00022454,0.0002025,0.00017998,0.00014641,0.00010855,0.000069372,0.000046649,0.000034666,0.000031699,0.00003019,0.000030165,0.000030357,0.000032618,0.000033327
0.015536,0.016093,0.015165,0.01405,0.012378,0.010809,0.010355,0.0098744,0.00905,0.0081451,0.0066258,0.0044592,0.0035475,0.0032531,0.0029308,0.0023671,0.0021005,0.0018137,0.0013599,0.00087042,0.0005098,0.00041215,0.00037926,0.00034326,0.00030808,0.00027732,0.00021233,0.00019392,0.00017397,0.00015598,0.00012747,0.000094781,0.000060438,0.000040737,0.000030339,0.000027659,0.000026396,0.000026428,0.0000265,0.000028529,0.000029201
0.0087457,0.0091268,0.0090309,0.0087941,0.0083155,0.0076903,0.0077287,0.0077085,0.0072632,0.0067283,0.0057388,0.0040507,0.0032989,0.0030491,0.0027665,0.0022525,0.0020112,0.0017462,0.0013195,0.00085068,0.00050036,0.00040504,0.00037319,0.00033812,0.00030387,0.00027388,0.00020985,0.00019252,0.00017341,0.00015463,0.00012615,0.000093861,0.000059869,0.000040381,0.000030094,0.000027445,0.000026209,0.000026257,0.000026338,0.000028373,0.00002906
0.010418,0.010576,0.009901,0.0090815,0.0080346,0.0069722,0.0067477,0.0064686,0.0058258,0.0051649,0.0042297,0.0028401,0.002252,0.002036,0.0018256,0.0014518,0.0012822,0.0011012,0.00082317,0.00052499,0.00030525,0.00024395,0.00022157,0.00019762,0.00017455,0.00015796,0.00011557,0.00010623,0.00009342,0.000083815,0.000068678,0.000051297,0.000031796,0.000021519,0.00001609,0.000014185,0.000013586,0.000013651,0.000013155,0.000014208,0.000014574
0.014867,0.015323,0.014671,0.0138,0.012518,0.011006,0.010775,0.010503,0.0095924,0.0086195,0.0070637,0.0047701,0.0038014,0.0034834,0.0031294,0.0025248,0.0022388,0.0019322,0.00145,0.00092901,0.00054428,0.00044013,0.00040537,0.00036715,0.00032995,0.00029674,0.00022804,0.00020875,0.00018806,0.00016737,0.00013636,0.00010127,0.000064666,0.000043546,0.000032404,0.000029596,0.000028223,0.000028236,0.000028374,0.000030527,0.000031227
0.010716,0.011061,0.010757,0.010231,0.0094773,0.0085094,0.0083402,0.0081902,0.0076107,0.006929,0.0059166,0.0041718,0.0033826,0.0031179,0.0028223,0.0022912,0.0020396,0.0017674,0.0013311,0.00085583,0.00050226,0.00040568,0.00037292,0.00033699,0.000302,0.00027158,0.00020729,0.00018942,0.00017025,0.00015166,0.00012364,0.000091752,0.000058345,0.000039266,0.000029199,0.000026535,0.000025285,0.000025277,0.000025254,0.000027147,0.000027741
0.0066178,0.0069686,0.0070017,0.0068852,0.0064749,0.0060287,0.0059105,0.0057457,0.005423,0.0049655,0.0042063,0.0029194,0.0023524,0.0021485,0.0019416,0.0015599,0.0013829,0.0011911,0.0008922,0.00056876,0.00033105,0.00026477,0.00024043,0.0002144,0.00018929,0.00017076,0.00012571,0.00011452,0.00010031,0.00009053,0.000074212,0.000055325,0.000034379,0.000023199,0.000017296,0.00001529,0.000014601,0.000014629,0.000014143,0.000015231,0.000015581
0.012012,0.012031,0.011167,0.010102,0.0087505,0.0075472,0.0071141,0.0067011,0.0060594,0.0053398,0.0043381,0.0029147,0.002319,0.0021002,0.0018894,0.0015083,0.0013339,0.0011461,0.00085784,0.0005477,0.00031901,0.00025524,0.00023207,0.00020711,0.000183,0.00016542,0.00012158,0.00011113,0.000097268,0.000088017,0.000072378,0.000054079,0.000033632,0.000022744,0.000016991,0.000015029,0.00001438,0.000014435,0.000013965,0.000015068,0.000015442
0.0093225,0.0097216,0.0096534,0.0093541,0.0089445,0.008385,0.0083533,0.0084915,0.0082066,0.0076542,0.0067315,0.0049369,0.0040928,0.0038183,0.0034796,0.0028507,0.00255,0.0022172,0.0016738,0.0010776,0.00063406,0.00051508,0.00047663,0.000434,0.00039218,0.00035304,0.00027393,0.00025069,0.00022758,0.00020317,0.00016582,0.00012329,0.000079321,0.000053481,0.000039846,0.000036704,0.000035048,0.000035109,0.000035622,0.000038377,0.000039318
0.0058228,0.0062612,0.0064516,0.0065195,0.0063703,0.0060957,0.0062648,0.0063858,0.0061235,0.0057315,0.0049525,0.0035242,0.0028742,0.0026485,0.0023979,0.0019368,0.0017193,0.001483,0.0011124,0.00071173,0.00041553,0.00033383,0.00030513,0.00027409,0.0002441,0.00021953,0.00016501,0.0001508,0.00013439,0.00011979,0.000097636,0.000072514,0.000045647,0.00003073,0.00002286,0.000020531,0.000019567,0.000019565,0.000019278,0.000020724,0.000021172
0.012778,0.013216,0.012738,0.011969,0.011,0.0097984,0.0096356,0.0095454,0.0088862,0.0080923,0.0069374,0.0048729,0.0039503,0.00366,0.0033174,0.0026954,0.002404,0.0020872,0.0015714,0.0010104,0.00059439,0.00048286,0.00044691,0.00040676,0.00036734,0.00033121,0.0002564,0.00023492,0.00021328,0.0001906,0.00015584,0.00011595,0.000074546,0.000050311,0.00003752,0.000034527,0.000032997,0.000033084,0.000033527,0.00003615,0.000037065
0.011062,0.012141,0.01223,0.011962,0.011502,0.010537,0.01046,0.010288,0.0095238,0.0086002,0.0072815,0.0052185,0.0043128,0.0040347,0.0036669,0.0029809,0.0026546,0.0022954,0.001722,0.0011007,0.00064511,0.00052362,0.00048455,0.00044127,0.00039887,0.00035908,0.00027887,0.00025461,0.00023073,0.00020663,0.00016932,0.00012606,0.00008125,0.00005483,0.000040882,0.000037717,0.000036041,0.00003613,0.000036719,0.000039588,0.000040589
0.010782,0.011244,0.011073,0.010684,0.010135,0.0093988,0.0093301,0.0092627,0.008776,0.0081872,0.0070064,0.0049042,0.0039778,0.0036914,0.0033536,0.0027385,0.0024554,0.002137,0.0016131,0.0010372,0.00061005,0.00049614,0.00045978,0.00041914,0.00037926,0.00034219,0.00026584,0.00024397,0.00022185,0.00019822,0.00016199,0.00012063,0.000077684,0.000052466,0.000039158,0.000036117,0.00003455,0.000034672,0.000035227,0.000038021,0.000039019
0.015189,0.015663,0.015231,0.014505,0.013466,0.012229,0.01229,0.012346,0.01159,0.010696,0.009034,0.0063122,0.005104,0.0047212,0.0042516,0.0034454,0.0030573,0.0026382,0.0019755,0.0012623,0.00073881,0.0005988,0.00055339,0.00050322,0.00045412,0.00040713,0.00031691,0.00028934,0.0002625,0.00023291,0.0001892,0.00014012,0.000090119,0.000060545,0.000044955,0.000041417,0.000039417,0.00003936,0.000039952,0.000042908,0.00004383
0.0092925,0.0097068,0.0095903,0.0093773,0.0089512,0.0084004,0.0085595,0.0087974,0.008525,0.0079534,0.0068215,0.0049572,0.0041103,0.0038505,0.0035129,0.0028729,0.0025697,0.0022351,0.001687,0.001086,0.0006396,0.00052056,0.00048283,0.00044049,0.00039886,0.0003597,0.00028007,0.00025666,0.00023294,0.00020845,0.00017066,0.0001271,0.000081991,0.000055377,0.000041328,0.000038178,0.000036516,0.00003664,0.00003729,0.000040241,0.000041297
